station_origin,station_destination,flows,population,jobs,distance
Pinner,Elephant & Castle,7,2875,6427,24742.393697924315
Pinner,Embankment,10,2875,10220,22403.590206877783
Pinner,Euston Square,64,2875,8093,20203.5657845253
Pinner,Farringdon,184,2875,25592,23100.994763486822
Pinner,Finchley Road,68,2875,3417,15219.50566015442
Pinner,Finsbury Park,5,2875,6769,24153.21515381264
Pinner,Fulham Broadway,1,2875,4200,25929.93551293302
Pinner,Gloucester Road,3,2875,5194,24457.768572624307
Pinner,Goldhawk Road,0,2875,370,23026.785008469073
Pinner,Great Portland Street,65,2875,6936,19583.618915361825
Pinner,Green Park,39,2875,26754,21538.19196550602
Pinner,Hammersmith,2,2875,18250,22021.214889478146
Pinner,Harrow-on-the-Hill,89,2875,3019,3497.303320804541
Pinner,High Street Kensington,6,2875,5427,23452.662818092773
Pinner,Highbury & Islington,4,2875,25385,22095.89504431042
Pinner,Hillingdon,0,2875,318,12637.733939138267
Pinner,Holborn,29,2875,22346,22198.98111425217
Pinner,Holland Park,3,2875,2063,23191.753518619167
Pinner,Holloway Road,1,2875,1696,23892.96050359689
Pinner,Hyde Park Corner,3,2875,2410,22318.06209286435
Pinner,Ickenham,0,2875,282,11513.30335422867
Pinner,Kensal Green,0,2875,472,20114.00326901812
Pinner,Kentish Town,0,2875,3404,24782.869290518207
Pinner,Kilburn,5,2875,1953,13523.071284650661
Pinner,Kilburn Park,1,2875,823,22308.419625934792
Pinner,King's Cross St. Pancras,67,2875,33330,21243.019786555884
Pinner,Kingsbury,22,2875,1018,10869.963557294192
Pinner,Knightsbridge,6,2875,6821,22902.003425767783
Pinner,Ladbroke Grove,4,2875,2131,23290.119764136827
Pinner,Lambeth North,2,2875,1319,23746.68757895715
Pinner,Lancaster Gate,1,2875,1820,22400.334620313355
Pinner,Latimer Road,2,2875,1109,23949.683811355248
Pinner,Leicester Square,4,2875,8847,21866.14684196256
Pinner,Leytonstone,0,2875,1844,33294.950895016584
Pinner,Liverpool Street,122,2875,61122,24703.253401161874
Pinner,London Bridge,74,2875,29930,24927.755252884883
Pinner,Manor House,0,2875,1311,25269.340629460075
Pinner,Mansion House,11,2875,7815,24610.447798027897
Pinner,Marble Arch,3,2875,6145,21181.75572262273
Pinner,Marylebone,3,2875,4250,19292.38007263009
Pinner,Mile End,2,2875,3759,28741.809778315474
Pinner,Moor Park,63,2875,550,5963.461869578527
Pinner,Moorgate,110,2875,24574,24269.173382188157
Pinner,Morden,1,2875,1447,36441.84265220875
Pinner,Neasden,2,2875,732,10306.365249350232
Pinner,North Greenwich,8,2875,6276,31926.210512083842
Pinner,North Harrow,8,2875,190,1517.7143213918648
Pinner,Northwick Park,21,2875,1713,4800.41955135406
Pinner,Northwood,119,2875,1018,3745.245751174294
Pinner,Northwood Hills,18,2875,488,2158.605710579626
Pinner,Notting Hill Gate,1,2875,5490,22492.03438188013
Pinner,Old Street,11,2875,15897,23943.945872312543
Pinner,Oval,1,2875,2544,25848.325241715775
Pinner,Oxford Circus,37,2875,44368,20527.64856595779
Pinner,Paddington,40,2875,20198,20577.523443850736
Pinner,Piccadilly Circus,25,2875,13641,21491.463724977155
Pinner,Pimlico,7,2875,5585,24147.619079736625
Pinner,Preston Road,6,2875,411,6533.535727705076
Pinner,Queen's Park,0,2875,2167,21498.60216674773
Pinner,Queensbury,3,2875,439,12115.949204689068
Pinner,Queensway,1,2875,1882,23130.344959593644
Pinner,Rayners Lane,0,2875,426,6103.229448795179
Pinner,Richmond,0,2875,5397,25362.72109162724
Pinner,Rickmansworth,101,2875,937,9360.653189343571
Pinner,Royal Oak,2,2875,856,21514.805904358695
Pinner,Ruislip,0,2875,257,9727.645487331522
Pinner,Ruislip Manor,0,2875,408,9048.764194180085
Pinner,Russell Square,3,2875,5172,22113.497492291015
Pinner,Seven Sisters,2,2875,10191,27559.16742884216
Pinner,Shepherd's Bush,1,2875,9890,22668.052564880047
Pinner,Shepherd's Bush Market,0,2875,416,23466.06483022749
Pinner,Sloane Square,3,2875,8229,23913.50183666687
Pinner,Snaresbrook,0,2875,512,34953.15995867826
Pinner,South Kensington,8,2875,15325,24202.786373058178
Pinner,Southwark,52,2875,10326,23829.424389776752
Pinner,St. James's Park,13,2875,13339,23522.692876182096
Pinner,St. John's Wood,21,2875,3982,16834.76976537508
Pinner,St. Paul's,21,2875,13446,23859.593612790613
Pinner,Stanmore,0,2875,983,15228.84477424892
Pinner,Stepney Green,1,2875,1879,27712.562804308116
Pinner,Stockwell,0,2875,1623,26479.771288788183
Pinner,Stratford,16,2875,55954,29499.745475713728
Pinner,Swiss Cottage,6,2875,2598,15864.850519152831
Pinner,Temple,7,2875,6780,23198.16535378241
Pinner,Tooting Broadway,5,2875,4506,32549.796227612987
Pinner,Tottenham Court Road,11,2875,19126,21401.934597230967
Pinner,Tottenham Hale,0,2875,3239,27714.15090117326
Pinner,Tower Hill,6,2875,8286,25548.820233005423
Pinner,Turnpike Lane,1,2875,992,27590.977363263235
Pinner,Upton Park,0,2875,1642,33424.204859674996
Pinner,Uxbridge,8,2875,4316,14782.13686955588
Pinner,Vauxhall,16,2875,16242,24972.933369500395
Pinner,Victoria,61,2875,33251,22747.767112704078
Pinner,Walthamstow Central,0,2875,5271,27858.985413499406
Pinner,Warren Street,0,2875,17309,21677.334528656145
Pinner,Warwick Avenue,1,2875,1174,21510.137451942745
Pinner,Waterloo,35,2875,23466,23173.009222340293
Pinner,Watford,147,2875,961,10928.350292319203
Pinner,Wembley Park,61,2875,5759,7953.2474008247
Pinner,West Brompton,1,2875,5859,24987.184631077143
Pinner,West Ham,0,2875,5487,31173.24119206566
Pinner,West Hampstead,12,2875,5856,14538.679842757307
Pinner,West Harrow,0,2875,122,4739.149659924482
Pinner,Westbourne Park,1,2875,1347,22484.197916560857
Pinner,Westminster,54,2875,15466,22961.95456982349
Pinner,White City,0,2875,5966,23968.528911595025
Pinner,Whitechapel,5,2875,17633,26632.41975653752
Pinner,Willesden Green,8,2875,830,12338.025194012971
Pinner,Willesden Junction,0,2875,4165,18761.779463427923
Pinner,Wimbledon,0,2875,6295,33331.576880677116
Pinner,Wood Green,0,2875,2146,28521.79051738709
Pinner,Wood Lane,6,2875,1578,23992.31333769744
Plaistow,Acton Town,1,3634,2202,24034.287147521765
Plaistow,Aldgate East,88,3634,7932,6848.4913804254575
Plaistow,Angel,21,3634,8103,10622.55123792683
Plaistow,Archway,4,3634,2193,16572.52938790759
Plaistow,Arnos Grove,1,3634,748,19292.767644055763
Plaistow,Baker Street,17,3634,14973,13763.500331190096
Plaistow,Balham,3,3634,3814,17808.52526644069
Plaistow,Bank and Monument,94,3634,78549,8527.42888766004
Plaistow,Barbican,65,3634,9134,8955.693839413898
Plaistow,Barking,151,3634,7004,5043.6603203179075
Plaistow,Barkingside,0,3634,262,14192.495297833842
Plaistow,Barons Court,3,3634,2956,18763.833867445435
Plaistow,Becontree,21,3634,456,8338.096161183857
Plaistow,Belsize Park,1,3634,2255,15568.34584946011
Plaistow,Bermondsey,20,3634,3172,9073.745063623393
Plaistow,Bethnal Green,45,3634,4660,5768.177046220065
Plaistow,Blackfriars,44,3634,10849,9765.165281305108
Plaistow,Blackhorse Road,0,3634,2955,15300.921289398735
Plaistow,Bond Street,34,3634,20967,13263.216144620892
Plaistow,Borough,2,3634,3254,9928.721173523514
Plaistow,Bounds Green,1,3634,778,17938.520217293157
Plaistow,Bow Road,46,3634,1193,3150.862905388026
Plaistow,Brent Cross,0,3634,450,20647.106723453864
Plaistow,Brixton,8,3634,5084,15375.273758004949
Plaistow,Bromley-by-Bow,78,3634,1613,2142.097897230976
Plaistow,Buckhurst Hill,0,3634,228,13418.13027226288
Plaistow,Burnt Oak,1,3634,649,25239.622053000865
Plaistow,Caledonian Road,1,3634,1803,13309.218808906679
Plaistow,Camden Town,6,3634,6348,13536.489574253796
Plaistow,Canada Water,23,3634,20443,8084.243426254497
Plaistow,Canary Wharf,126,3634,58772,5482.422976418597
Plaistow,Canning Town,38,3634,15428,2624.8922200322986
Plaistow,Cannon Street,20,3634,4698,8856.736570668363
Plaistow,Canons Park,0,3634,526,30005.820929010282
Plaistow,Chalk Farm,2,3634,1329,14530.255451127241
Plaistow,Chancery Lane,52,3634,15391,10472.078385375145
Plaistow,Charing Cross,1,3634,7016,11652.095180118735
Plaistow,Chiswick Park,2,3634,1517,22762.131349515155
Plaistow,Clapham Common,2,3634,2020,15383.606129759828
Plaistow,Clapham North,1,3634,1238,14740.852062150148
Plaistow,Clapham South,2,3634,1513,16635.913093603194
Plaistow,Colindale,1,3634,2081,23933.22229696776
Plaistow,Colliers Wood,0,3634,865,21138.95895443195
Plaistow,Covent Garden,2,3634,4355,11670.477660201708
Plaistow,Dagenham East,26,3634,649,11045.478158341824
Plaistow,Dagenham Heathway,49,3634,1108,9766.27277235726
Plaistow,Debden,2,3634,865,17305.682657721154
Plaistow,Dollis Hill,0,3634,847,21011.161042128188
Plaistow,Ealing Broadway,9,3634,4846,26139.502590316075
Plaistow,Ealing Common,0,3634,915,25060.899482089357
Plaistow,Earl's Court,19,3634,6613,17259.061248405593
Plaistow,East Acton,0,3634,1505,21530.664990301986
Plaistow,East Finchley,2,3634,1253,19911.729162332198
Plaistow,East Ham,97,3634,2062,2621.3766675716324
Plaistow,East Putney,4,3634,1877,21524.49639892605
Plaistow,Edgware,0,3634,772,26757.736532255298
Plaistow,Edgware Road,15,3634,6868,14798.319188581017
Plaistow,Elephant & Castle,10,3634,6427,10749.840665293112
Plaistow,Elm Park,12,3634,269,13341.268306870366
Plaistow,Embankment,47,3634,10220,11311.769349295475
Plaistow,Epping,3,3634,498,23253.069949905628
Plaistow,Euston,6,3634,16800,12162.913473271246
Plaistow,Euston Square,52,3634,8093,12314.025287963308
Plaistow,Fairlop,1,3634,182,15361.201353993096
Plaistow,Farringdon,77,3634,25592,9416.596309001787
Plaistow,Finchley Central,4,3634,1921,22282.268124868886
Plaistow,Finchley Road,5,3634,3417,17298.08541233419
Plaistow,Finsbury Park,3,3634,6769,12064.519543463675
Plaistow,Fulham Broadway,8,3634,4200,18769.191353733775
Plaistow,Gants Hill,1,3634,601,10704.206707832791
Plaistow,Gloucester Road,13,3634,5194,16348.959217974334
Plaistow,Golders Green,3,3634,1871,19132.01826845421
Plaistow,Goldhawk Road,0,3634,370,20478.466651506467
Plaistow,Goodge Street,4,3634,6457,12479.06243104186
Plaistow,Grange Hill,1,3634,76,16012.508159306817
Plaistow,Great Portland Street,33,3634,6936,12933.972157126784
Plaistow,Green Park,20,3634,26754,13001.503165978233
Plaistow,Greenford,1,3634,1157,28991.74212993999
Plaistow,Gunnersbury,6,3634,4775,23359.061023577222
Plaistow,Hainault,0,3634,356,16239.865774522665
Plaistow,Hammersmith,20,3634,18250,19657.651766532286
Plaistow,Hampstead,2,3634,2010,16746.332800275784
Plaistow,Hanger Lane,3,3634,1493,25165.446482152205
Plaistow,Harlesden,1,3634,1668,21916.155170854443
Plaistow,Harrow-on-the-Hill,1,3634,3019,28605.791157467324
Plaistow,Hatton Cross,1,3634,1219,36102.36539439384
Plaistow,Heathrow Terminal 4,0,3634,693,37978.698060463386
Plaistow,Heathrow Terminal 5,1,3634,975,40970.276595557865
Plaistow,Heathrow Terminals 2 & 3,2,3634,2406,38515.04454039279
Plaistow,Hendon Central,6,3634,1878,21780.727007426718
Plaistow,High Barnet,1,3634,953,28535.27121630795
Plaistow,High Street Kensington,8,3634,5427,17354.06497250587
Plaistow,Highbury & Islington,0,3634,25385,10007.19943396145
Plaistow,Highgate,2,3634,856,18162.727093770696
Plaistow,Holborn,50,3634,22346,11037.553312171234
Plaistow,Holland Park,6,3634,2063,17361.38150679145
Plaistow,Holloway Road,4,3634,1696,13503.981604253759
Plaistow,Hornchurch,24,3634,451,14885.635453713698
Plaistow,Hounslow Central,1,3634,708,31819.86558477617
Plaistow,Hounslow East,1,3634,843,31074.189060987585
Plaistow,Hounslow West,1,3634,401,33298.93308421066
Plaistow,Hyde Park Corner,1,3634,2410,13781.373293336565
Plaistow,Kennington,3,3634,1161,11589.392940008924
Plaistow,Kentish Town,0,3634,3404,14814.420789895048
Plaistow,Kew Gardens,0,3634,792,25139.283501928847
Plaistow,Kilburn,5,3634,1953,18580.0231936212
Plaistow,Kilburn Park,0,3634,823,18158.91634038057
Plaistow,King's Cross St. Pancras,60,3634,33330,11274.571285932725
Plaistow,Kingsbury,0,3634,1018,27066.563233916655
Plaistow,Knightsbridge,9,3634,6821,14365.314626239997
Plaistow,Ladbroke Grove,5,3634,2131,18299.52935402841
Plaistow,Lambeth North,2,3634,1319,11644.007350497737
Plaistow,Lancaster Gate,7,3634,1820,15165.218925052148
Plaistow,Latimer Road,2,3634,1109,18959.09340124683
Plaistow,Leicester Square,6,3634,8847,12035.99985207904
Plaistow,Leyton,2,3634,1447,4734.688400426037
Plaistow,Leytonstone,8,3634,1844,6398.554421861002
Plaistow,Liverpool Street,141,3634,61122,7814.33767132674
Plaistow,London Bridge,42,3634,29930,9414.14032187771
Plaistow,Loughton,1,3634,655,15253.585859847215
Plaistow,Manor House,1,3634,1311,13180.645019111109
Plaistow,Mansion House,26,3634,7815,9104.911758145356
Plaistow,Marble Arch,18,3634,6145,13946.640027361522
Plaistow,Marylebone,3,3634,4250,14301.789662521676
Plaistow,Mile End,63,3634,3759,3775.7812941731377
Plaistow,Mill Hill East,0,3634,681,23804.448619641982
Plaistow,Moorgate,40,3634,24574,8248.417690300455
Plaistow,Morden,3,3634,1447,23750.62764434693
Plaistow,Mornington Crescent,1,3634,2927,12946.289327372759
Plaistow,Neasden,0,3634,732,21796.729228921628
Plaistow,Newbury Park,1,3634,559,13061.960112130502
Plaistow,North Acton,5,3634,3168,22711.171000216647
Plaistow,North Greenwich,56,3634,6276,4424.778571178191
Plaistow,Northfields,0,3634,864,26615.12467323817
Plaistow,Northolt,0,3634,663,30810.145873495647
Plaistow,Northwick Park,0,3634,1713,27302.674926917804
Plaistow,Notting Hill Gate,10,3634,5490,16661.662370052414
Plaistow,Oakwood,0,3634,423,23137.54634073051
Plaistow,Old Street,23,3634,15897,9101.924413694642
Plaistow,Oval,3,3634,2544,12504.538260412592
Plaistow,Oxford Circus,52,3634,44368,12708.885860465616
Plaistow,Paddington,21,3634,20198,15586.933033742322
Plaistow,Parsons Green,3,3634,2711,19471.52235106298
Plaistow,Perivale,0,3634,532,27395.333730568855
Plaistow,Piccadilly Circus,12,3634,13641,12223.895831196101
Plaistow,Pimlico,3,3634,5585,14658.5492024443
Plaistow,Putney Bridge,5,3634,2494,20465.96118770984
Plaistow,Queen's Park,1,3634,2167,18035.11846736491
Plaistow,Queensbury,0,3634,439,28312.548881311533
Plaistow,Queensway,7,3634,1882,16023.351792338903
Plaistow,Ravenscourt Park,2,3634,1895,20497.74210382005
Plaistow,Rayners Lane,0,3634,426,31211.717285457962
Plaistow,Redbridge,0,3634,198,9246.465311815864
Plaistow,Regent's Park,2,3634,3364,13686.919609146824
Plaistow,Richmond,10,3634,5397,27307.403737667326
Plaistow,Royal Oak,4,3634,856,16524.21549425028
Plaistow,Russell Square,4,3634,5172,11743.974737928655
Plaistow,Seven Sisters,1,3634,10191,12826.205671405009
Plaistow,Shepherd's Bush,14,3634,9890,18273.042167463813
Plaistow,Shepherd's Bush Market,0,3634,416,20039.18682974805
Plaistow,Sloane Square,38,3634,8229,14424.431959374544
Plaistow,Snaresbrook,1,3634,512,8056.763485522682
Plaistow,South Ealing,1,3634,670,26162.18830786356
Plaistow,South Kensington,41,3634,15325,15597.637584917327
Plaistow,South Wimbledon,3,3634,1361,22217.4020855833
Plaistow,South Woodford,3,3634,766,9372.611848763534
Plaistow,Southfields,2,3634,1351,23155.343777564154
Plaistow,Southgate,2,3634,874,21271.91655291398
Plaistow,Southwark,27,3634,10326,10512.471184985841
Plaistow,St. James's Park,36,3634,13339,12481.409860743204
Plaistow,St. John's Wood,7,3634,3982,15902.398143961987
Plaistow,St. Paul's,44,3634,13446,9376.940813632787
Plaistow,Stamford Brook,2,3634,784,21207.02054376015
Plaistow,Stanmore,1,3634,983,31425.444450871386
Plaistow,Stepney Green,46,3634,1879,4805.0282681804965
Plaistow,Stockwell,2,3634,1623,13788.55628092636
Plaistow,Stonebridge Park,0,3634,729,23411.0943860869
Plaistow,Stratford,48,3634,55954,2603.3490025581414
Plaistow,Swiss Cottage,5,3634,2598,16872.31739018424
Plaistow,Temple,29,3634,6780,10517.194202390847
Plaistow,Tooting Bec,1,3634,1239,18783.6578929298
Plaistow,Tooting Broadway,4,3634,4506,19858.581219751166
Plaistow,Tottenham Court Road,45,3634,19126,11834.599829192437
Plaistow,Totteridge & Whetstone,0,3634,287,25942.659309509356
Plaistow,Tower Hill,30,3634,8286,7687.714193417978
Plaistow,Tufnell Park,1,3634,557,15579.004567270948
Plaistow,Turnham Green,2,3634,1515,21811.77465102526
Plaistow,Turnpike Lane,1,3634,992,15502.281752914269
Plaistow,Upminster,6,3634,1132,17423.313262152817
Plaistow,Upminster Bridge,34,3634,568,16112.569427988767
Plaistow,Upney,16,3634,485,6410.952111239619
Plaistow,Upton Park,38,3634,1642,1321.1103814031264
Plaistow,Uxbridge,1,3634,4316,39890.624706218674
Plaistow,Vauxhall,17,3634,16242,15295.394200214147
Plaistow,Victoria,27,3634,33251,13258.697235411752
Plaistow,Walthamstow Central,0,3634,5271,13741.932779497847
Plaistow,Wanstead,1,3634,419,8066.060258278789
Plaistow,Warren Street,5,3634,17309,12775.020319762578
Plaistow,Warwick Avenue,1,3634,1174,16519.54704183433
Plaistow,Waterloo,57,3634,23466,11070.328993880881
Plaistow,Wembley Central,0,3634,1327,25129.185602586236
Plaistow,Wembley Park,4,3634,5759,24149.84707744716
Plaistow,West Acton,1,3634,488,24522.626551895133
Plaistow,West Brompton,13,3634,5859,17826.440471877897
Plaistow,West Ham,199,3634,5487,929.85328620621
Plaistow,West Hampstead,2,3634,5856,17564.414635514557
Plaistow,West Kensington,4,3634,1345,18203.11045761483
Plaistow,West Ruislip,0,3634,194,36144.341306006456
Plaistow,Westbourne Park,4,3634,1347,17493.60750645244
Plaistow,Westminster,23,3634,15466,11920.671554384598
Plaistow,White City,10,3634,5966,19573.51851417879
Plaistow,Whitechapel,346,3634,17633,5885.171315951093
Plaistow,Willesden Green,1,3634,830,19765.06928425889
Plaistow,Wimbledon,11,3634,6295,26170.832721477866
Plaistow,Wimbledon Park,0,3634,596,24514.95970198963
Plaistow,Wood Green,2,3634,2146,16433.09490703812
Plaistow,Wood Lane,2,3634,1578,19512.9383222781
Plaistow,Woodford,3,3634,706,11084.555660484619
Pontoon Dock,Abbey Road,0,2012,345,4636.026196750157
Pontoon Dock,All Saints,1,2012,444,5428.556281898807
Pontoon Dock,Bank and Monument,565,2012,78549,9842.242661803917
Pontoon Dock,Beckton,1,2012,442,8688.324833147664
Pontoon Dock,Blackwall,3,2012,665,3953.6376998966552
Pontoon Dock,Bow Church,1,2012,925,7425.778726192909
Pontoon Dock,Canary Wharf,52,2012,58772,5264.682768488702
Pontoon Dock,Canning Town,557,2012,15428,2407.152012102404
Pontoon Dock,Crossharbour,2,2012,1208,6864.612863904919
Pontoon Dock,Custom House,0,2012,845,4003.067763576131
Pontoon Dock,Cutty Sark,3,2012,1748,8682.01440948255
Pontoon Dock,Cyprus,3,2012,850,6710.315012639506
Pontoon Dock,Deptford Bridge,2,2012,840,10100.506829267912
Pontoon Dock,Devons Road,0,2012,611,6787.294201396984
Pontoon Dock,East India,6,2012,1522,3562.3385307361423
Pontoon Dock,Gallions Reach,1,2012,557,7452.08412134826
Pontoon Dock,Greenwich,0,2012,1189,9315.650797030468
Pontoon Dock,Heron Quays,19,2012,5975,5616.245477498274
Pontoon Dock,Island Gardens,5,2012,691,7884.4232200299875
Pontoon Dock,King George V,20,2012,800,2169.914752544264
Pontoon Dock,Langdon Park,3,2012,1989,5934.959991707186
Pontoon Dock,Lewisham,4,2012,2400,11391.545659886615
Pontoon Dock,Limehouse,11,2012,2969,6332.701109598832
Pontoon Dock,London City Airport,22,2012,1941,1141.3383387998256
Pontoon Dock,Mudchute,3,2012,302,7330.971569758772
Pontoon Dock,Poplar,74,2012,1301,4676.590429199464
Pontoon Dock,Prince Regent,1,2012,754,4527.55534154881
Pontoon Dock,Pudding Mill Lane,0,2012,431,6912.708730191333
Pontoon Dock,Royal Victoria,3,2012,763,3396.723394166311
Pontoon Dock,Shadwell,73,2012,7447,7525.183500600867
Pontoon Dock,South Quay,21,2012,4591,6267.875251152336
Pontoon Dock,Star Lane,6,2012,1052,3274.121482843246
Pontoon Dock,Stratford,240,2012,55954,5775.686662280424
Pontoon Dock,Stratford High Street,21,2012,788,5291.230495102178
Pontoon Dock,Stratford International,47,2012,1546,7096.752475414727
Pontoon Dock,Tower Gateway,38,2012,3342,8802.463068242907
Pontoon Dock,West Ham,123,2012,5487,4102.1909459284925
Pontoon Dock,West India Quay,4,2012,400,4937.44722043367
Pontoon Dock,West Silvertown,1,2012,893,756.0488152960178
Pontoon Dock,Westferry,15,2012,1250,5359.0955479467875
Pontoon Dock,Woolwich Arsenal,61,2012,4428,4599.16540364619
